date,week,home,home_score,away_score,away,stadium,region,avg_temp,min_temp,max_temp,rainfall,avg_windspeed,avg_relative_humid,nb_crowd
2017-03-31,FRI,DOOSAN,3,0,HANWHA,Jamsil,Seoul,8.6,4.9,12.4,1.5,2.4,70.6,21121
2017-03-31,FRI,SAMSUNG,2,7,KIA,Daegu,Daegu,9.3,7.3,11.0,0.5,3.3,71.0,13505
2017-03-31,FRI,SK,2,3,KT,Munhak,Incheon,9.2,7.1,12.2,0.8,3.0,75.5,13649
2017-03-31,FRI,NEXEN,1,2,LG,Gocheok,Seoul,8.6,4.9,12.4,1.5,2.4,70.6,8013
2017-03-31,FRI,NC,6,5,LOTTE,Masan,Busan,9.9,8.6,11.4,0.0,3.3,68.9,11000
2017-04-01,SAT,DOOSAN,5,6,HANWHA,Jamsil,Seoul,9.0,4.8,15.1,1.0,2.1,60.5,20636
2017-04-01,SAT,SAMSUNG,7,9,KIA,Daegu,Daegu,7.6,5.1,11.0,5.5,1.2,81.6,10062
2017-04-01,SAT,SK,0,2,KT,Munhak,Incheon,7.9,4.5,12.9,0.0,3.0,69.3,11291
2017-04-01,SAT,NEXEN,3,8,LG,Gocheok,Seoul,9.0,4.8,15.1,1.0,2.1,60.5,8889
2017-04-01,SAT,NC,0,3,LOTTE,Masan,Busan,8.8,6.7,12.3,3.0,2.3,75.8,9596
2017-04-02,SUN,DOOSAN,5,4,HANWHA,Jamsil,Seoul,9.0,3.1,15.8,0.0,2.1,53.1,22457
2017-04-02,SUN,SAMSUNG,16,3,KIA,Daegu,Daegu,9.2,2.1,15.8,0.0,1.8,55.6,14406
2017-04-02,SUN,SK,1,8,KT,Munhak,Incheon,8.6,4.9,13.0,0.0,2.6,61.1,10186
2017-04-02,SUN,NEXEN,2,9,LG,Gocheok,Seoul,9.0,3.1,15.8,0.0,2.1,53.1,9130
2017-04-02,SUN,NC,4,12,LOTTE,Masan,Busan,9.3,5.0,15.2,0.0,3.1,65.5,11000
2017-04-04,THU,HANWHA,6,0,NC,Daejeon,Daejeon,14.2,4.1,22.8,0.0,1.5,36.8,10597
2017-04-04,THU,KT,0,2,DOOSAN,Suwon,Suwon,12.9,3.3,22.5,0.0,1.6,45.0,15804
2017-04-04,THU,KIA,6,1,SK,Gwangju,Gwangju,14.8,6.4,23.9,0.0,1.1,40.6,18069
2017-04-04,THU,LG,11,0,SAMSUNG,Jamsil,Seoul,14.1,6.7,21.8,0.0,2.0,35.3,16411
2017-04-04,THU,LOTTE,5,2,NEXEN,Sajik,Busan,16.1,11.8,21.5,0.0,3.8,37.4,24954
2017-04-06,THU,HANWHA,2,5,NC,Daejeon,Daejeon,13.8,11.2,16.7,15.9,2.2,89.5,6150
2017-04-06,THU,KT,5,1,DOOSAN,Suwon,Suwon,10.6,8.9,13.3,1.2,2.3,93.6,4426
2017-04-06,THU,KIA,6,4,SK,Gwangju,Gwangju,14.3,11.1,16.2,3.1,2.4,98.4,4211
2017-04-06,THU,LG,4,0,SAMSUNG,Jamsil,Seoul,10.4,9.4,12.4,3.0,2.4,90.0,12166
2017-04-06,THU,LOTTE,12,3,NEXEN,Sajik,Busan,14.7,13.7,15.7,26.6,6.0,96.3,3864
2017-04-07,FRI,KIA,4,2,HANWHA,Gwangju,Gwangju,15.3,8.9,23.9,0.0,1.4,76.1,8296
2017-04-07,FRI,LOTTE,4,6,LG,Sajik,Busan,16.0,12.5,21.3,0.0,2.4,69.1,11191
2017-04-07,FRI,SK,3,5,NC,Munhak,Incheon,11.6,8.1,16.5,0.0,2.1,80.9,3492
2017-04-07,FRI,KT,3,2,SAMSUNG,Suwon,Suwon,13.3,8.0,22.2,0.0,1.5,76.8,5147
2017-04-07,FRI,DOOSAN,3,7,NEXEN,Jamsil,Seoul,14.5,9.0,23.5,0.0,2.1,68.1,10027
2017-04-08,SAT,KIA,3,4,HANWHA,Gwangju,Gwangju,16.8,10.7,25.8,0.0,1.3,69.1,19853
2017-04-08,SAT,LOTTE,8,6,LG,Sajik,Busan,16.1,11.6,20.2,0.0,1.8,69.4,22607
2017-04-08,SAT,SK,9,2,NC,Munhak,Incheon,9.5,6.4,13.5,0.4,2.3,91.3,9279
2017-04-08,SAT,KT,1,0,SAMSUNG,Suwon,Suwon,10.9,6.6,19.3,0.1,1.8,85.4,11031
2017-04-08,SAT,DOOSAN,10,13,NEXEN,Jamsil,Seoul,13.0,8.6,19.9,0.5,2.5,74.5,15278
2017-04-09,SUN,KIA,3,2,HANWHA,Gwangju,Gwangju,15.9,10.1,24.9,0.0,1.9,68.0,16614
2017-04-09,SUN,LOTTE,7,1,LG,Sajik,Busan,14.3,11.3,17.7,0.0,3.7,62.6,20022
2017-04-09,SUN,SK,8,5,NC,Munhak,Incheon,14.1,9.0,19.0,0.0,3.5,62.8,10057
2017-04-09,SUN,KT,3,0,SAMSUNG,Suwon,Suwon,13.4,8.7,18.2,0.6,2.7,67.9,13174
2017-04-09,SUN,DOOSAN,2,13,NEXEN,Jamsil,Seoul,14.8,10.6,20.5,0.5,2.8,59.6,13177
2017-04-11,THU,SAMSUNG,8,11,HANWHA,Daegu,Daegu,13.0,8.3,19.0,17.5,3.0,69.9,5752
2017-04-11,THU,DOOSAN,16,4,KIA,Jamsil,Seoul,15.3,11.5,20.2,0.0,3.2,36.8,14895
2017-04-11,THU,NEXEN,12,2,KT,Gocheok,Seoul,15.3,11.5,20.2,0.0,3.2,36.8,2535
2017-04-11,THU,NC,4,3,LG,Masan,Busan,12.8,9.7,18.2,15.5,2.5,76.4,4582
2017-04-11,THU,SK,4,6,LOTTE,Munhak,Incheon,13.2,10.4,17.6,0.0,4.3,51.4,6745
2017-04-12,WED,SAMSUNG,3,5,HANWHA,Daegu,Daegu,14.6,11.0,19.4,0.0,3.7,23.8,6060
2017-04-12,WED,DOOSAN,4,8,KIA,Jamsil,Seoul,11.5,8.8,16.4,0.0,3.7,21.8,13649
2017-04-12,WED,NEXEN,5,3,KT,Gocheok,Seoul,11.5,8.8,16.4,0.0,3.7,21.8,3569
2017-04-12,WED,NC,5,0,LG,Masan,Busan,13.7,11.5,17.7,0.0,3.8,48.1,4719
2017-04-12,WED,SK,2,1,LOTTE,Munhak,Incheon,10.7,8.5,14.0,0.0,4.9,32.6,6183
2017-04-13,THU,SAMSUNG,5,1,HANWHA,Daegu,Daegu,15.6,5.9,23.4,0.0,2.5,31.9,5446
2017-04-13,THU,DOOSAN,3,4,KIA,Jamsil,Seoul,12.7,6.3,19.6,0.0,2.5,54.0,16213
2017-04-13,THU,NEXEN,6,7,KT,Gocheok,Seoul,12.7,6.3,19.6,0.0,2.5,54.0,3802
2017-04-13,THU,NC,3,1,LG,Masan,Busan,15.0,8.9,19.5,0.0,4.0,42.5,5134
2017-04-13,THU,SK,11,10,LOTTE,Munhak,Incheon,11.4,7.1,16.5,0.0,3.2,67.8,5911
2017-04-14,FRI,LG,5,2,KT,Jamsil,Seoul,13.0,10.1,17.7,6.0,3.5,57.9,9710
2017-04-14,FRI,NC,6,10,DOOSAN,Masan,Busan,15.9,11.8,19.3,0.0,7.6,64.1,4576
2017-04-14,FRI,HANWHA,2,6,SK,Daejeon,Daejeon,16.0,10.5,20.9,0.0,2.9,47.6,6657
2017-04-14,FRI,LOTTE,9,6,SAMSUNG,Sajik,Busan,15.9,11.8,19.3,0.0,7.6,64.1,12459
2017-04-14,FRI,KIA,3,2,NEXEN,Gwangju,Gwangju,15.6,8.9,21.2,0.0,3.3,57.4,8098
2017-04-15,SAT,LG,0,1,KT,Jamsil,Seoul,16.8,10.9,24.3,0.0,2.2,59.4,17337
2017-04-15,SAT,NC,2,11,DOOSAN,Masan,Busan,17.8,14.9,21.6,0.0,4.9,69.8,7231
2017-04-15,SAT,HANWHA,4,12,SK,Daejeon,Daejeon,18.7,12.5,25.6,0.0,2.3,55.9,13000
2017-04-15,SAT,LOTTE,6,4,SAMSUNG,Sajik,Busan,17.8,14.9,21.6,0.0,4.9,69.8,23997
2017-04-15,SAT,KIA,5,2,NEXEN,Gwangju,Gwangju,18.8,12.3,27.0,0.7,1.2,67.1,16811
2017-04-16,SUN,LG,12,5,KT,Jamsil,Seoul,18.7,12.9,24.4,0.0,1.4,52.9,15224
2017-04-16,SUN,NC,4,0,DOOSAN,Masan,Busan,16.1,13.6,21.0,0.0,2.6,84.0,7069
2017-04-16,SUN,HANWHA,1,10,SK,Daejeon,Daejeon,19.9,10.6,28.6,0.0,1.0,46.9,11090
2017-04-16,SUN,LOTTE,0,3,SAMSUNG,Sajik,Busan,16.1,13.6,21.0,0.0,2.6,84.0,20841
2017-04-16,SUN,KIA,7,6,NEXEN,Gwangju,Gwangju,20.3,12.2,30.4,0.0,1.4,56.0,13578
2017-04-18,THU,KT,0,5,KIA,Suwon,Suwon,11.2,8.1,18.0,7.9,2.7,89.0,6545
2017-04-18,THU,HANWHA,3,2,LG,Daejeon,Daejeon,13.8,10.3,21.5,0.5,2.4,75.5,5080
2017-04-18,THU,LOTTE,3,8,NC,Sajik,Busan,15.2,11.6,19.1,0.0,4.8,69.1,12252
2017-04-18,THU,DOOSAN,3,3,SAMSUNG,Jamsil,Seoul,11.7,9.4,17.4,7.5,2.5,76.5,6391
2017-04-18,THU,SK,7,4,NEXEN,Munhak,Incheon,11.4,9.9,16.4,1.8,4.3,81.5,3244
2017-04-19,WED,KT,3,1,KIA,Suwon,Suwon,12.4,5.6,18.0,0.0,2.4,53.1,10493
2017-04-19,WED,HANWHA,3,0,LG,Daejeon,Daejeon,13.4,7.2,20.4,0.0,2.1,50.0,7213
2017-04-19,WED,LOTTE,2,8,NC,Sajik,Busan,15.1,10.6,18.5,0.0,4.9,42.1,10060
2017-04-19,WED,DOOSAN,2,1,SAMSUNG,Jamsil,Seoul,12.6,7.0,18.4,0.0,2.9,43.1,8062
2017-04-19,WED,SK,5,3,NEXEN,Munhak,Incheon,12.0,9.0,15.4,0.0,3.5,51.1,4817
2017-04-20,THU,KT,2,9,KIA,Suwon,Suwon,12.6,8.7,17.2,0.0,1.6,50.9,9222
2017-04-20,THU,HANWHA,3,4,LG,Daejeon,Daejeon,10.9,8.3,14.1,1.7,0.9,72.0,5572
2017-04-20,THU,LOTTE,4,5,NC,Sajik,Busan,15.3,13.8,18.2,0.0,2.7,53.5,8148
2017-04-20,THU,DOOSAN,4,2,SAMSUNG,Jamsil,Seoul,12.9,9.9,18.2,0.1,2.3,45.4,8509
2017-04-20,THU,SK,3,5,NEXEN,Munhak,Incheon,12.1,9.3,16.6,0.1,2.3,54.1,4025
2017-04-21,FRI,KT,2,7,HANWHA,Suwon,Suwon,11.8,4.9,19.8,0.0,1.7,69.4,10193
2017-04-21,FRI,LG,6,2,KIA,Jamsil,Seoul,13.1,7.6,19.3,0.0,2.0,56.5,23263
2017-04-21,FRI,NEXEN,4,1,LOTTE,Gocheok,Seoul,13.1,7.6,19.3,0.0,2.0,56.5,5655
2017-04-21,FRI,SAMSUNG,4,4,NC,Daegu,Daegu,14.7,8.7,21.3,0.0,2.1,61.6,6951
2017-04-21,FRI,SK,9,4,DOOSAN,Munhak,Incheon,11.4,8.1,16.5,0.0,2.4,75.4,10071
2017-04-22,SAT,KT,11,9,HANWHA,Suwon,Suwon,13.7,6.0,22.5,0.0,1.8,57.4,18507
2017-04-22,SAT,LG,4,5,KIA,Jamsil,Seoul,14.8,8.5,22.5,0.0,2.1,48.4,25000
2017-04-22,SAT,NEXEN,2,3,LOTTE,Gocheok,Seoul,14.8,8.5,22.5,0.0,2.1,48.4,12276
2017-04-22,SAT,SAMSUNG,6,14,NC,Daegu,Daegu,13.9,8.9,21.4,0.0,2.3,65.3,12077
2017-04-22,SAT,SK,8,4,DOOSAN,Munhak,Incheon,13.2,8.6,18.9,0.0,3.0,60.6,22848
2017-04-23,SUN,KT,1,14,HANWHA,Suwon,Suwon,13.5,6.0,22.4,0.0,1.8,51.4,17636
2017-04-23,SUN,LG,7,1,KIA,Jamsil,Seoul,14.9,8.9,21.7,0.0,2.4,40.0,25000
2017-04-23,SUN,NEXEN,6,5,LOTTE,Gocheok,Seoul,14.9,8.9,21.7,0.0,2.4,40.0,11407
2017-04-23,SUN,SAMSUNG,3,6,NC,Daegu,Daegu,15.9,7.5,23.7,0.0,1.5,52.6,11153
2017-04-23,SUN,SK,4,8,DOOSAN,Munhak,Incheon,13.4,9.3,18.6,0.0,3.0,51.3,22501
2017-04-25,THU,LOTTE,4,2,HANWHA,Sajik,Busan,17.6,14.9,19.7,2.3,4.8,81.8,9595
2017-04-25,THU,NC,2,1,KT,Masan,Busan,17.6,14.9,19.7,2.3,4.8,81.8,4216
2017-04-25,THU,NEXEN,13,9,DOOSAN,Gocheok,Seoul,16.0,12.9,20.4,0.0,2.7,56.8,6411
2017-04-25,THU,LG,3,8,SK,Jamsil,Seoul,16.0,12.9,20.4,0.0,2.7,56.8,10004
2017-04-25,THU,KIA,11,3,SAMSUNG,Gwangju,Gwangju,18.4,13.4,23.3,7.5,1.6,70.5,8048
2017-04-26,WED,LOTTE,8,2,HANWHA,Sajik,Busan,14.4,11.8,17.8,9.4,2.3,87.1,12203
2017-04-26,WED,NC,11,4,KT,Masan,Busan,14.4,11.8,17.8,9.4,2.3,87.1,5184
2017-04-26,WED,NEXEN,3,4,DOOSAN,Gocheok,Seoul,15.1,10.5,20.2,0.0,3.3,36.0,6876
2017-04-26,WED,LG,9,0,SK,Jamsil,Seoul,15.1,10.5,20.2,0.0,3.3,36.0,10730
2017-04-26,WED,KIA,7,0,SAMSUNG,Gwangju,Gwangju,15.6,11.2,21.4,0.7,1.9,60.5,11214
2017-04-27,THU,LOTTE,1,6,HANWHA,Sajik,Busan,14.5,10.7,20.1,0.0,4.1,42.0,14823
2017-04-27,THU,NC,3,0,KT,Masan,Busan,14.5,10.7,20.1,0.0,4.1,42.0,5591
2017-04-27,THU,NEXEN,7,3,DOOSAN,Gocheok,Seoul,13.6,7.9,19.8,0.0,3.3,41.8,8402
2017-04-27,THU,LG,4,2,SK,Jamsil,Seoul,13.6,7.9,19.8,0.0,3.3,41.8,11111
2017-04-27,THU,KIA,16,9,SAMSUNG,Gwangju,Gwangju,14.0,8.8,19.3,0.0,1.8,40.8,12075
2017-04-28,FRI,KT,1,2,LG,Suwon,Suwon,14.3,7.4,22.1,0.0,2.7,59.6,8251
2017-04-28,FRI,DOOSAN,2,0,LOTTE,Jamsil,Seoul,14.4,8.9,21.5,0.0,3.0,57.3,22131
2017-04-28,FRI,KIA,9,3,NC,Gwangju,Gwangju,15.8,8.0,24.5,0.0,2.4,52.3,15088
2017-04-28,FRI,SAMSUNG,5,7,SK,Daegu,Daegu,17.7,7.0,26.3,0.0,2.8,29.6,8015
2017-04-28,FRI,HANWHA,2,13,NEXEN,Daejeon,Daejeon,15.5,8.6,23.8,0.0,2.9,54.6,8639
2017-04-29,SAT,KT,6,0,LG,Suwon,Suwon,16.6,8.3,24.5,0.0,2.2,52.6,17105
2017-04-29,SAT,DOOSAN,5,3,LOTTE,Jamsil,Seoul,17.1,9.6,23.7,0.0,2.7,44.3,25000
2017-04-29,SAT,KIA,6,8,NC,Gwangju,Gwangju,18.6,10.4,27.5,0.0,1.7,47.4,20500
2017-04-29,SAT,SAMSUNG,12,5,SK,Daegu,Daegu,19.7,10.0,27.9,0.0,2.2,31.8,12011
2017-04-29,SAT,HANWHA,3,7,NEXEN,Daejeon,Daejeon,18.0,9.7,25.2,0.0,2.1,47.9,13000
2017-04-30,SUN,KT,5,7,LG,Suwon,Suwon,18.2,12.5,28.1,0.0,2.3,64.4,16331
2017-04-30,SUN,DOOSAN,0,6,LOTTE,Jamsil,Seoul,19.3,13.7,27.8,0.0,2.6,57.9,25000
2017-04-30,SUN,KIA,1,12,NC,Gwangju,Gwangju,20.1,14.3,27.5,0.0,2.9,54.9,20500
2017-04-30,SUN,SAMSUNG,2,13,SK,Daegu,Daegu,23.5,14.5,31.1,0.0,2.5,35.9,11254
2017-04-30,SUN,HANWHA,4,5,NEXEN,Daejeon,Daejeon,20.6,15.2,27.7,0.0,2.7,54.8,11286
2017-05-02,THU,SK,5,6,HANWHA,Munhak,Incheon,17.5,12.0,23.2,0.0,2.3,54.8,19045
2017-05-02,THU,NEXEN,3,9,KIA,Gocheok,Seoul,20.7,15.2,28.0,0.0,2.1,42.0,14223
2017-05-02,THU,KT,0,9,LOTTE,Suwon,Suwon,18.4,11.7,26.8,0.0,1.4,57.8,8503
2017-05-02,THU,LG,1,2,NC,Jamsil,Seoul,20.7,15.2,28.0,0.0,2.1,42.0,14887
2017-05-02,THU,SAMSUNG,6,5,DOOSAN,Daegu,Daegu,16.7,8.5,24.7,0.0,2.8,47.1,9384
2017-05-03,WED,SK,8,9,HANWHA,Munhak,Incheon,19.2,13.7,26.8,0.0,2.1,53.9,25000
2017-05-03,WED,NEXEN,1,2,KIA,Gocheok,Seoul,21.5,14.5,30.2,0.0,2.0,34.1,17000
2017-05-03,WED,KT,8,2,LOTTE,Suwon,Suwon,19.2,11.0,29.4,0.0,1.4,51.3,16078
2017-05-03,WED,LG,13,0,NC,Jamsil,Seoul,21.5,14.5,30.2,0.0,2.0,34.1,20180
2017-05-03,WED,SAMSUNG,4,10,DOOSAN,Daegu,Daegu,19.3,8.5,28.5,0.0,1.4,42.8,14812
2017-05-04,THU,SK,6,2,HANWHA,Munhak,Incheon,19.4,14.5,24.9,0.0,2.0,54.6,23069
2017-05-04,THU,NEXEN,9,1,KIA,Gocheok,Seoul,21.0,14.8,27.5,0.0,2.0,43.6,17000
2017-05-04,THU,KT,2,3,LOTTE,Suwon,Suwon,19.9,12.5,28.1,0.0,1.5,55.6,13074
2017-05-04,THU,LG,4,3,NC,Jamsil,Seoul,21.0,14.8,27.5,0.0,2.0,43.6,18843
2017-05-04,THU,SAMSUNG,2,17,DOOSAN,Daegu,Daegu,20.3,10.7,28.4,0.0,1.6,51.3,12837
2017-05-05,FRI,LOTTE,3,5,KIA,Sajik,Busan,19.1,17.0,23.6,6.6,2.7,86.0,26600
2017-05-05,FRI,HANWHA,13,1,KT,Daejeon,Daejeon,21.7,17.9,28.2,0.0,1.7,62.5,13000
2017-05-05,FRI,DOOSAN,1,3,LG,Jamsil,Seoul,20.9,15.5,27.0,0.0,3.2,53.4,25000
2017-05-05,FRI,NEXEN,5,3,SK,Gocheok,Seoul,20.9,15.5,27.0,0.0,3.2,53.4,11003
2017-05-05,FRI,NC,7,2,SAMSUNG,Masan,Busan,19.1,17.0,23.6,6.6,2.7,86.0,11000
2017-05-06,SAT,LOTTE,0,3,KIA,Sajik,Busan,19.9,17.1,25.0,0.0,3.5,43.3,26600
2017-05-06,SAT,HANWHA,5,3,KT,Daejeon,Daejeon,16.5,10.8,23.5,0.0,2.6,39.5,13000
2017-05-06,SAT,DOOSAN,5,7,LG,Jamsil,Seoul,14.9,10.0,19.3,0.0,3.8,32.0,21920
2017-05-06,SAT,NEXEN,5,13,SK,Gocheok,Seoul,14.9,10.0,19.3,0.0,3.8,32.0,9332
2017-05-06,SAT,NC,1,12,SAMSUNG,Masan,Busan,19.9,17.1,25.0,0.0,3.5,43.3,11000
2017-05-07,SUN,LOTTE,3,5,KIA,Sajik,Busan,19.9,13.9,26.6,0.0,5.0,38.4,17703
2017-05-07,SUN,HANWHA,0,10,KT,Daejeon,Daejeon,18.1,11.8,25.8,0.0,3.0,45.8,9399
2017-05-07,SUN,DOOSAN,4,10,LG,Jamsil,Seoul,16.6,10.9,22.8,0.0,3.2,42.6,21273
2017-05-07,SUN,NEXEN,6,6,SK,Gocheok,Seoul,16.6,10.9,22.8,0.0,3.2,42.6,7134
2017-05-07,SUN,NC,13,3,SAMSUNG,Masan,Busan,19.9,13.9,26.6,0.0,5.0,38.4,8013
2017-05-09,THU,KIA,9,4,KT,Gwangju,Gwangju,14.4,12.8,17.3,11.8,1.7,93.3,10503
2017-05-10,WED,KIA,0,3,KT,Gwangju,Gwangju,15.7,14.1,19.6,2.1,1.4,88.9,8760
2017-05-10,WED,SAMSUNG,1,6,LG,Daegu,Daegu,16.3,13.5,21.2,0.5,1.7,82.0,6451
2017-05-10,WED,HANWHA,1,8,LOTTE,Daejeon,Daejeon,15.6,13.8,18.7,2.0,2.0,86.1,6408
2017-05-10,WED,DOOSAN,6,0,SK,Jamsil,Seoul,16.4,14.2,20.8,2.5,2.5,73.0,7516
2017-05-10,WED,NC,3,0,NEXEN,Masan,Busan,17.5,14.4,22.2,0.1,3.7,77.3,4482
2017-05-11,THU,KIA,2,4,KT,Gwangju,Gwangju,21.3,13.8,29.3,0.0,1.4,69.8,11515
2017-05-11,THU,SAMSUNG,5,8,LG,Daegu,Daegu,20.0,12.7,27.7,0.0,1.5,68.0,7263
2017-05-11,THU,HANWHA,2,1,LOTTE,Daejeon,Daejeon,18.7,12.6,26.2,4.1,1.2,77.9,8751
2017-05-11,THU,DOOSAN,7,0,SK,Jamsil,Seoul,19.3,13.1,24.8,0.0,1.8,65.3,8531
2017-05-11,THU,NC,1,2,NEXEN,Masan,Busan,18.3,15.5,23.9,0.0,4.6,78.8,5059
2017-05-12,FRI,LG,3,5,HANWHA,Jamsil,Seoul,19.1,16.8,21.1,0.0,2.1,71.6,20357
2017-05-12,FRI,SK,8,2,KIA,Munhak,Incheon,17.3,15.2,18.8,0.0,3.2,81.8,20568
2017-05-12,FRI,KT,5,8,NC,Suwon,Suwon,18.7,14.6,22.9,0.2,1.4,81.4,4876
2017-05-12,FRI,SAMSUNG,4,1,NEXEN,Daegu,Daegu,18.0,15.4,20.3,0.5,1.0,81.3,5366
2017-05-13,SAT,LG,0,10,HANWHA,Jamsil,Seoul,16.4,12.4,22.6,6.0,3.1,77.8,22063
2017-05-13,SAT,SK,3,5,KIA,Munhak,Incheon,15.4,12.3,21.3,8.1,4.5,83.4,23665
2017-05-13,SAT,KT,5,2,NC,Suwon,Suwon,15.9,11.2,24.1,3.5,2.6,84.0,8471
2017-05-13,SAT,LOTTE,4,9,DOOSAN,Sajik,Busan,18.1,14.3,20.9,0.0,4.0,74.9,22806
2017-05-13,SAT,SAMSUNG,4,5,NEXEN,Daegu,Daegu,20.2,12.6,27.7,0.0,2.2,61.4,11024
2017-05-14,SUN,LG,4,1,HANWHA,Jamsil,Seoul,15.7,11.0,20.7,0.0,3.7,58.3,24223
2017-05-14,SUN,SK,4,3,KIA,Munhak,Incheon,14.9,11.9,18.2,0.0,4.4,62.1,25000
2017-05-14,SUN,KT,10,5,NC,Suwon,Suwon,14.5,9.5,20.1,0.0,3.1,69.4,9085
2017-05-14,SUN,LOTTE,1,15,DOOSAN,Sajik,Busan,19.0,14.2,23.2,0.0,3.9,40.8,14955
2017-05-14,SUN,SAMSUNG,4,5,NEXEN,Daegu,Daegu,19.7,14.5,25.9,0.0,4.6,36.0,8233
2017-05-16,THU,NEXEN,2,1,HANWHA,Gocheok,Seoul,17.1,13.3,22.3,0.0,2.0,60.5,10660
2017-05-16,THU,LOTTE,6,0,KT,Sajik,Busan,17.7,14.5,21.4,0.0,2.8,59.8,10286
2017-05-16,THU,KIA,3,2,LG,Gwangju,Gwangju,17.6,11.5,24.9,0.0,1.3,59.9,11107
2017-05-16,THU,DOOSAN,1,2,NC,Jamsil,Seoul,17.1,13.3,22.3,0.0,2.0,60.5,9078
2017-05-16,THU,SK,2,8,SAMSUNG,Munhak,Incheon,15.2,12.7,19.0,0.0,2.8,75.4,5861
2017-05-17,WED,NEXEN,4,8,HANWHA,Gocheok,Seoul,18.6,12.3,25.9,0.0,2.1,51.5,10811
2017-05-17,WED,LOTTE,9,4,KT,Sajik,Busan,17.7,15.2,21.6,0.0,1.9,73.4,8165
2017-05-17,WED,KIA,8,3,LG,Gwangju,Gwangju,19.0,11.5,26.0,0.0,1.0,56.5,11819
2017-05-17,WED,DOOSAN,1,2,NC,Jamsil,Seoul,18.6,12.3,25.9,0.0,2.1,51.5,9290
2017-05-17,WED,SK,2,5,SAMSUNG,Munhak,Incheon,16.9,12.8,22.5,0.0,2.1,70.5,6305
2017-05-18,THU,NEXEN,8,6,HANWHA,Gocheok,Seoul,20.4,13.9,26.9,0.0,2.3,41.9,11745
2017-05-18,THU,LOTTE,11,4,KT,Sajik,Busan,19.2,14.7,25.9,0.0,2.7,66.9,9583
2017-05-18,THU,KIA,9,4,LG,Gwangju,Gwangju,20.8,13.2,28.2,0.0,1.0,55.6,13279
2017-05-18,THU,DOOSAN,7,4,NC,Jamsil,Seoul,20.4,13.9,26.9,0.0,2.3,41.9,10104
2017-05-18,THU,SK,4,1,SAMSUNG,Munhak,Incheon,18.3,14.1,23.5,0.0,2.6,58.4,7133
2017-05-19,FRI,LG,4,9,LOTTE,Jamsil,Seoul,21.1,15.1,27.9,0.0,2.6,42.6,19653
2017-05-19,FRI,KIA,6,7,DOOSAN,Gwangju,Gwangju,21.9,14.2,31.1,0.0,1.2,48.8,17037
2017-05-19,FRI,NC,1,11,SK,Masan,Busan,22.4,16.5,27.9,0.0,3.7,45.6,7411
2017-05-19,FRI,HANWHA,2,6,SAMSUNG,Daejeon,Daejeon,21.4,13.1,29.9,0.0,1.7,48.1,10285
2017-05-19,FRI,KT,3,4,NEXEN,Suwon,Suwon,19.8,12.7,28.3,0.0,1.8,54.5,5448
2017-05-20,SAT,LG,3,2,LOTTE,Jamsil,Seoul,20.9,15.4,27.3,0.0,2.4,44.0,23898
2017-05-20,SAT,KIA,0,6,DOOSAN,Gwangju,Gwangju,21.2,14.7,28.5,0.0,1.1,45.5,20500
2017-05-20,SAT,NC,1,0,SK,Masan,Busan,21.9,18.1,26.3,0.0,4.1,44.9,9386
2017-05-20,SAT,HANWHA,8,9,SAMSUNG,Daejeon,Daejeon,20.7,12.5,29.2,0.0,1.3,46.4,13000
2017-05-20,SAT,KT,3,11,NEXEN,Suwon,Suwon,19.5,12.8,26.4,0.0,2.1,52.4,10831
2017-05-21,SUN,LG,4,3,LOTTE,Jamsil,Seoul,21.5,16.0,27.6,0.0,2.3,48.1,22054
2017-05-21,SUN,KIA,3,7,DOOSAN,Gwangju,Gwangju,21.2,15.4,28.5,0.0,1.0,53.4,20500
2017-05-21,SUN,NC,4,9,SK,Masan,Busan,21.0,17.0,25.8,0.0,3.6,56.5,8694
2017-05-21,SUN,HANWHA,7,8,SAMSUNG,Daejeon,Daejeon,21.4,14.3,29.1,0.0,1.3,53.8,13000
2017-05-21,SUN,KT,13,4,NEXEN,Suwon,Suwon,20.2,13.5,26.7,0.0,1.8,56.4,12125
2017-05-23,THU,HANWHA,8,13,KIA,Daejeon,Daejeon,21.1,15.1,26.7,0.0,1.2,62.5,6858
2017-05-23,THU,SAMSUNG,3,12,KT,Daegu,Daegu,21.8,14.1,28.1,0.0,1.7,61.1,5954
2017-05-23,THU,NEXEN,4,15,NC,Gocheok,Seoul,20.0,17.2,24.4,5.0,1.9,68.0,5021
2017-05-23,THU,LOTTE,7,6,SK,Sajik,Busan,19.4,15.1,24.1,0.0,2.9,74.8,7123
2017-05-24,WED,HANWHA,3,9,KIA,Daejeon,Daejeon,20.8,17.0,26.7,11.0,1.0,75.5,8296
2017-05-24,WED,SAMSUNG,8,9,KT,Daegu,Daegu,21.2,18.4,26.3,0.1,1.7,74.0,5896
2017-05-24,WED,NEXEN,4,5,NC,Gocheok,Seoul,21.8,16.9,27.8,0.1,2.0,60.4,4326
2017-05-24,WED,LG,1,2,DOOSAN,Jamsil,Seoul,21.8,16.9,27.8,0.1,2.0,60.4,20334
2017-05-24,WED,LOTTE,7,5,SK,Sajik,Busan,19.4,17.7,23.1,0.0,2.5,79.6,7684
2017-05-25,THU,HANWHA,4,6,KIA,Daejeon,Daejeon,19.7,14.0,27.0,0.0,2.4,60.9,8001
